row_id,property_owner,contractor,professional_permit_processor,overall_experience_obtaining_a_permit,use_permit,demo_permit,construction_permit_building_inspection,construction_permit_construction,construction_permit_encroachment_plan_fire,construction_permit_encroachment_plan_planning,construction_permit_permit_extensions,construction_permit_demolition,construction_permit_electrical,construction_permit_gas_hvac,approximately_how_many_permits_do_you_apply_for,was_your_permit_approved,approximately_how_long_did_it_take_from_the_time_you_applied_for_your_permit_to_receiving_an_approval_or_denial,did_someone_assist_you_with_the_permit_application_process,if_yes_in_which_manner_did_your_receive_assistance_check_all_that_apply,how_would_you_rate_your_overall_experience_obtaining_a_permit_from_the_city_of_baltimore,were_you_aware_that_dhcd_provides_online_tutorials_and_training_session_on_the_permitting_process,have_you_ever_utilized_an_of_the_online_tutorials_available_on_the_dhcd_website_to_assist_in_obtaining_your_permit,easy_or_hard_was_it_to_find_the_information_you_need_on_the_application_portal,how_easy_was_it_to_find_the_information_you_need_on_the_application_portal,challenge_poor_communication_response_time,challenge_conflicting_info,challenge_rude_difficult_staff,positive_negative_opinion_of_portal,improve_customer_service,improve_need_brand_new_process
805,FALSE,TRUE,FALSE,difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,Email,Difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
806,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,Yes,Less than 15 days,NA,Na,Somewhat difficult,yes,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
807,FALSE,TRUE,FALSE,very easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,Less than 15 days,NA,NA,Very Easy,yes,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
808,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2 - 5 per year,No,30 - 45 days,NA,Message Board,Somewhat difficult,yes,yes,both,,TRUE,FALSE,FALSE,NA,FALSE,TRUE
809,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,45 - 60 days,NA,NA,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
810,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,30 - 45 days,NA,Email,Somewhat difficult,yes,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
811,TRUE,FALSE,FALSE,difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,15 - 30 days,NA,NA,Difficult,no,no,NA,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
812,TRUE,FALSE,FALSE,very easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,NA,Very Easy,yes,yes,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
813,FALSE,TRUE,FALSE,very easy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5 per year,Yes,Less than 15 days,NA,NA,Very Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,TRUE,TRUE
814,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2 - 5 per year,Yes,15 - 30 days,NA,Email,Very Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,NA,TRUE,FALSE
815,TRUE,FALSE,FALSE,difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Less than 15 days,NA,Walk-In In-Person,Easy,no,no,NA,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
816,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1 per year,NA,Less than 15 days,NA,NA,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,TRUE,FALSE
817,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
818,TRUE,FALSE,FALSE,difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,30 - 45 days,NA,NA,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,NA,FALSE,FALSE
819,FALSE,TRUE,FALSE,difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,30 - 45 days,NA,NA,Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
820,FALSE,TRUE,TRUE,very difficult,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6 and above per year,Yes,30 - 45 days,NA,NA,Very Difficult,yes,yes,hard,,TRUE,TRUE,FALSE,negative,TRUE,TRUE
821,TRUE,FALSE,FALSE,easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1 per year,Yes,Greater than 60 days,NA,NA,Somewhat difficult,no,yes,easy,,FALSE,FALSE,FALSE,positive,TRUE,FALSE
822,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,NA,30 - 45 days,NA,NA,Very Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
823,FALSE,TRUE,FALSE,easy,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,Less than 15 days,NA,NA,Somewhat difficult,yes,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
824,TRUE,TRUE,TRUE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,No,Less than 15 days,NA,Message Board,Very Difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,TRUE,FALSE
825,FALSE,TRUE,FALSE,difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5 per year,No,15 - 30 days,NA,NA,Very Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
826,TRUE,TRUE,FALSE,difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,No,Greater than 60 days,NA,Message Board,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
827,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,Phone,Somewhat difficult,no,no,hard,,TRUE,FALSE,FALSE,positive,FALSE,TRUE
828,FALSE,FALSE,TRUE,difficult,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,15 - 30 days,NA,Phone,Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
829,TRUE,TRUE,FALSE,difficult,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2 - 5 per year,Yes,45 - 60 days,NA,Walk-In In-Person,Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
830,TRUE,FALSE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,NA,Somewhat difficult,yes,yes,hard,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
831,TRUE,FALSE,FALSE,easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,NA,Easy,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
832,TRUE,FALSE,FALSE,difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,Email,Difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
833,FALSE,TRUE,FALSE,easy,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,6 and above per year,Yes,Less than 15 days,NA,NA,Somewhat difficult,no,no,easy,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
834,TRUE,FALSE,FALSE,difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,NA,Difficult,yes,yes,easy,,FALSE,FALSE,FALSE,negative,TRUE,FALSE
835,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,Walk-In In-Person,Easy,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
836,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,no,Walk-In In-Person,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
837,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,"Walk-In In Person, Phone, Email, and Message Board",Very Difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
838,TRUE,FALSE,TRUE,very difficult,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6 and above per year,Yes,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
839,TRUE,FALSE,TRUE,difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,45 - 60 days,NA,"This question doesn't let me check more than one.  Message board, email, and phone.",Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
840,TRUE,FALSE,FALSE,difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,"I had to come go down to the Plan and Permit office as a walk-in person, by phone and email to get answers to engineering plans.",Difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
841,TRUE,FALSE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,Walk-In In-Person,Somewhat difficult,yes,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,FALSE
842,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5 per year,No,Greater than 60 days,NA,NA,Very Difficult,no,no,hard,,FALSE,TRUE,FALSE,NA,FALSE,FALSE
843,TRUE,FALSE,FALSE,easy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1 per year,Yes,30 - 45 days,NA,Phone,Somewhat difficult,no,no,both,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
844,TRUE,FALSE,FALSE,difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,45 - 60 days,NA,Walk-In In-Person,Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,TRUE,FALSE
845,TRUE,FALSE,FALSE,easy,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,Message Board,Easy,yes,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
846,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,45 - 60 days,NA,Walk-In In-Person,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
847,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,Phone,Somewhat difficult,no,no,hard,,FALSE,TRUE,FALSE,negative,FALSE,FALSE
848,FALSE,TRUE,FALSE,somewhat difficult,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,15 - 30 days,NA,Walk-In In-Person,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
849,TRUE,FALSE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,No,15 - 30 days,NA,NA,Difficult,no,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
850,TRUE,TRUE,FALSE,easy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,NA,Easy,no,no,hard,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
851,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,15 - 30 days,NA,"Walked in and called plus email, worst customer service",Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
852,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,Phone,Very Difficult,no,no,hard,,FALSE,TRUE,FALSE,negative,FALSE,TRUE
853,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6 and above per year,Yes,30 - 45 days,NA,NA,Very Difficult,no,no,both,,FALSE,FALSE,FALSE,positive,TRUE,FALSE
854,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6 and above per year,Yes,Less than 15 days,NA,NA,Easy,no,yes,both,,FALSE,FALSE,FALSE,negative,FALSE,FALSE
855,TRUE,FALSE,FALSE,difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,45 - 60 days,NA,Email,Difficult,yes,no,hard,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
856,FALSE,FALSE,TRUE,somewhat difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,Phone,Easy,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
857,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6 and above per year,Yes,Less than 15 days,NA,Phone,Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
858,FALSE,TRUE,FALSE,very easy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,Yes,Less than 15 days,NA,NA,Very Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,TRUE,FALSE
859,TRUE,FALSE,FALSE,somewhat difficult,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,Online,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
860,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,Greater than 60 days,NA,NA,Very Difficult,yes,no,hard,,TRUE,FALSE,FALSE,negative,FALSE,TRUE
861,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,Message Board,Somewhat difficult,no,no,easy,,TRUE,FALSE,FALSE,positive,TRUE,TRUE
862,TRUE,FALSE,FALSE,difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,Walk-in; scheduled a meeting; phone and email. It took all of these methods,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
863,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,Less than 15 days,NA,NA,Somewhat difficult,yes,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
864,TRUE,FALSE,FALSE,somewhat difficult,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2 - 5 per year,Yes,15 - 30 days,NA,Message Board,Somewhat difficult,no,no,easy,,TRUE,FALSE,FALSE,positive,TRUE,FALSE
865,TRUE,FALSE,TRUE,somewhat difficult,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2 - 5 per year,Yes,45 - 60 days,no,Email,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
866,FALSE,TRUE,FALSE,difficult,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6 and above per year,NA,15 - 30 days,NA,Email,Very Difficult,no,no,both,,TRUE,FALSE,FALSE,positive,FALSE,TRUE
867,FALSE,TRUE,FALSE,easy,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,15 - 30 days,NA,Email,Easy,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
868,FALSE,TRUE,FALSE,difficult,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,no,Email,Difficult,yes,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
869,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6 and above per year,No,15 - 30 days,NA,Email,Difficult,yes,yes,easy,,TRUE,FALSE,FALSE,positive,TRUE,TRUE
870,FALSE,TRUE,FALSE,very difficult,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,N/A,Very Difficult,yes,yes,NA,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
871,FALSE,TRUE,FALSE,somewhat difficult,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6 and above per year,Yes,Greater than 60 days,NA,"Messsage board, Email, Phone",Easy,yes,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
872,TRUE,FALSE,FALSE,very difficult,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2 - 5 per year,Yes,30 - 45 days,NA,Walk-In In-Person,Very Difficult,yes,no,both,,TRUE,FALSE,FALSE,NA,TRUE,TRUE
873,TRUE,FALSE,FALSE,very easy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,Message Board,Somewhat difficult,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
874,TRUE,FALSE,FALSE,easy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,15 - 30 days,NA,NA,Easy,no,no,both,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
875,TRUE,FALSE,FALSE,easy,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Less than 15 days,NA,NA,Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
876,TRUE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6 and above per year,Yes,Less than 15 days,NA,Email,Easy,no,no,both,,TRUE,FALSE,FALSE,positive,TRUE,TRUE
877,TRUE,TRUE,FALSE,somewhat difficult,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Less than 15 days,NA,"I can't selecte multiple options - Phone, Email, and Message Board",Somewhat difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
878,FALSE,TRUE,FALSE,very difficult,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,Greater than 60 days,NA,Message Board,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
879,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,No,Less than 15 days,NA,NA,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
880,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,NA,Very Difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
881,FALSE,TRUE,FALSE,easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,15 - 30 days,NA,Email,Easy,no,no,easy,,TRUE,FALSE,FALSE,positive,FALSE,TRUE
882,FALSE,TRUE,FALSE,easy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,30 - 45 days,NA,Message Board,Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
883,TRUE,FALSE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,30 - 45 days,NA,Walk-In In-Person,Somewhat difficult,no,yes,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
884,FALSE,FALSE,TRUE,difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,30 - 45 days,no,Message Board,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
885,TRUE,FALSE,FALSE,very difficult,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6 and above per year,NA,30 - 45 days,NA,Walk-In In-Person,Very Difficult,yes,yes,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
886,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,Less than 15 days,NA,Walk-In In-Person,Somewhat difficult,yes,yes,easy,,FALSE,FALSE,FALSE,positive,TRUE,FALSE
887,TRUE,FALSE,FALSE,difficult,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,NA,Message Board,Very Difficult,no,no,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
888,FALSE,TRUE,FALSE,easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2 - 5 per year,Yes,15 - 30 days,NA,NA,Somewhat difficult,no,no,easy,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
889,FALSE,TRUE,FALSE,difficult,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5 per year,Yes,Less than 15 days,NA,Email,Difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,FALSE
890,TRUE,FALSE,FALSE,somewhat difficult,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6 and above per year,Yes,Less than 15 days,NA,Message Board,Somewhat difficult,yes,yes,hard,,FALSE,FALSE,FALSE,negative,FALSE,TRUE
891,FALSE,TRUE,FALSE,very difficult,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5 per year,Yes,15 - 30 days,NA,Message Board,Very Difficult,yes,yes,easy,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
892,TRUE,TRUE,FALSE,easy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6 and above per year,Yes,Less than 15 days,NA,Phone,Very Easy,yes,yes,easy,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
893,TRUE,FALSE,FALSE,somewhat difficult,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6 and above per year,Yes,Greater than 60 days,no,Email,Somewhat difficult,no,no,hard,,FALSE,FALSE,FALSE,NA,FALSE,TRUE
894,TRUE,TRUE,FALSE,very difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,45 - 60 days,NA,NA,Very Difficult,yes,yes,easy,,FALSE,FALSE,FALSE,negative,TRUE,TRUE
895,FALSE,TRUE,FALSE,easy,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6 and above per year,Yes,Less than 15 days,NA,Message Board,Easy,no,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,FALSE
896,FALSE,FALSE,TRUE,easy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 - 5 per year,Yes,15 - 30 days,NA,NA,Easy,yes,no,easy,,FALSE,FALSE,FALSE,positive,FALSE,TRUE
897,FALSE,TRUE,FALSE,somewhat difficult,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,Greater than 60 days,no,Email,Difficult,no,no,easy,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
898,TRUE,FALSE,FALSE,very easy,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 per year,Yes,45 - 60 days,NA,Walk-In In-Person,Very Difficult,no,no,hard,,TRUE,FALSE,FALSE,negative,TRUE,TRUE
